No.,Position X,Position Y,Position Z
63, -1.772628, 2.038981, -2.000568
64, 1.878277, 0.5758696, -3.635833
65, -1.984137, 3.921638, 0.4548626
66, -2.530111, 3.635648, -3.696698
67, -2.080966, 3.981704, -1.799171
68, -1.607201, 3.431406, 0.5619564
69, -1.191714, 3.32385, -1.309763
70, 2.365585, 1.903299, 0.4943676
71, -2.005019, 2.324445, 1.844341
72, 1.785394, 1.550636, -2.567919
73, -2.160008, 3.397698, -0.7455559
74, -0.9473038, 2.725933, -3.580275
75, -2.481093, 3.065375, -1.807959
76, -1.377539, 2.934671, -1.919971
77, 2.819864, 3.000977, -1.786943
78, -1.343314, 0.01538181, 3.518026
79, 2.751775, 0.9475946, -2.79389
80, -0.09003401, 0.4429073, -0.9716549
81, 1.619601, 1.493981, 3.747807
82, -2.045467, 2.724919, 3.915562
83, 1.080487, 2.113149, -0.2672138
84, 2.264999, 3.118741, -0.4542236
85, 1.36127, 3.40406, -2.25396
86, -0.1020465, 2.484712, 2.969259
87, 2.968821, 2.708513, 2.090866
88, 0.5712171, 1.997616, 2.493904
89, -1.865079, 1.499469, 0.723114
90, -2.858609, 3.90487, 2.084219
91, 0.8242148, 2.636392, -3.757286
92, -1.044552, 1.39491, 2.333431
93, -0.5905285, 1.829285, 0.1735764
94, 2.916949, 3.865176, 1.615156
95, 2.537464, 0.588891, 3.085913
96, -0.442441, 2.285176, 3.133955
97, 2.077107, 1.325614, -2.696672
98, -2.748394, 1.584589, 1.673214
99, -2.664469, 1.085991, 3.830097
100, -1.680784, 1.916349, -3.609884
101, -1.907754, 0.8008242, 2.536186
102, -1.803615, 2.791152, -0.1416836
103, 1.278952, 2.600801, -3.697981
104, -0.2660718, 3.041049, 0.4011421
105, 1.923841, 3.431351, -0.3859272
106, -2.080501, 3.102319, -1.965084
107, 0.9639093, 0.7809005, -0.8141594
108, 0.7063131, 2.347571, -0.3371677
109, 1.94858, 2.485419, 2.860987
110, -1.519944, 2.727096, -1.8976
111, -2.770184, 3.589757, -2.028098
112, 2.599366, 2.496607, -3.755754
113, 0.645874, 1.808838, -0.7279816
114, -0.6080809, 2.143811, 3.039249
115, -1.810061, 3.105811, -0.3617344
116, -1.360235, 0.06678152, 3.646458
117, 2.637403, 1.068816, -0.9927921
118, -0.5841556, 0.3420153, -2.497931
119, 2.270821, 3.023517, -2.158472
120, -2.722916, 2.3859, 3.42551
121, -1.913937, 0.6442289, -1.530462
122, -1.834844, 1.496763, 3.759647
123, 0.2022123, 2.144994, 0.06463051
124, -0.4956598, 0.08389711, 2.786339
125, 2.266949, 1.068799, -2.333261
126, 1.020041, 1.843269, 2.230568
127, 0.6508436, 0.5979829, 1.435083
128, -2.809713, 3.812132, -0.5537376
129, -1.079362, 0.3064017, -3.511065
130, -2.915564, 2.288644, 0.8045979
131, 0.1150994, 1.275616, 2.609394
132, 1.859454, 2.730919, 3.016659
133, 2.853005, 3.313186, 1.616642
134, 0.4465318, 0.9043107, -3.664664
135, -2.521986, 0.422226, -3.932736
136, 1.990798, 1.672268, -1.495029
137, 0.2836657, 2.159904, 3.841396
138, -2.615017, 2.860058, -0.04586029
139, 1.931057, 0.7983956, 0.2078972
140, -1.835215, 0.4759798, 1.242399
141, 0.8036734, 2.232939, -3.633863
142, -2.811287, 3.101793, 2.795641
143, 1.320845, 2.969197, -1.710503
144, -1.563498, 2.115858, 0.4502792
145, 1.552627, 0.3511543, -0.4646683
146, 1.853082, 3.821716, -2.045103
147, 2.076663, 2.177555, -3.92491
148, 1.61039, 3.651676, -2.59269
149, -1.798511, 3.120058, -1.494724
150, -0.4261646, 3.113922, 2.077408
151, -2.351141, 2.323676, 1.895641
152, 0.04314041, 3.268265, 2.949799
153, 2.735723, 3.372877, 3.514286
154, 2.953853, 2.947418, 3.964584
155, -1.225736, 3.530957, -1.62237
156, -1.873943, 3.200219, 3.237328
157, -0.1856098, 3.612669, 0.7034416
158, 1.670236, 3.729198, -1.205921
159, 0.5384421, 3.969691, -1.797358
160, -2.414522, 0.8854561, -2.487177
161, 2.057626, 3.535092, -3.803577
162, -1.826081, 2.05143, 3.621103
163, -0.06931019, 3.284746, 0.5475063
164, -2.483979, 3.993687, -0.4183121
165, 2.038199, 2.8635, -1.271574
166, 2.485624, 2.252546, -0.1462116
167, 1.805772, 0.4625163, -1.031298
168, -1.861202, 0.2285123, 1.068594
169, 2.873218, 1.784222, 2.591286
170, 1.234206, 2.061164, -1.696602
171, 1.091104, 1.223969, -1.951607
172, -2.592732, 0.7509842, -2.762835
173, -1.03793, 0.5361891, -3.157125
174, -1.262014, 2.360091, 3.268644
175, 0.8219346, 0.04346323, 2.212414
176, 1.584727, 0.2209435, -0.4584827
177, 1.630739, 3.963463, -0.4353962
178, 2.869396, 1.791875, 3.79484
179, 2.186766, 2.142747, 3.125645
180, -0.5039315, 0.7315693, -2.866416
181, -0.1737518, 0.0395155, 0.240139
182, -0.4852171, 0.6933088, 1.239828
183, 2.816025, 3.242168, 0.5192013
184, -1.765621, 3.054038, -1.578758
185, 2.994947, 0.2763638, -0.4259853
186, -1.901039, 0.2181497, -3.855419
187, 2.786646, 2.33797, 3.830688
188, -2.920347, 3.103708, -3.565804
189, 1.121954, 1.307118, -0.377121
190, 0.9472831, 3.706693, 1.60833
191, -0.1231818, 1.623201, 0.4768581
192, 0.4133787, 2.150331, -0.8417149
193, 2.757188, 2.265894, -1.1294
194, 2.891366, 3.384514, -0.6490517
195, -2.907519, 2.919284, 2.116199
196, 0.701827, 1.103359, -0.246685
197, 0.584475, 0.1192188, 1.654726
198, 2.045672, 2.370667, 1.670818
199, -1.698192, 3.326632, 1.036846
200, 1.426482, 1.949369, -1.358967
201, 2.24479, 0.9627919, -1.858055
202, 0.7160063, 3.783512, -3.084311
203, 2.637627, 2.77326, -2.00118
204, -1.348897, 1.612985, -3.327722
205, 0.4322729, 2.239177, -0.5651646
206, 0.005545616, 1.139999, -1.838182
207, 1.65613, 2.271779, 2.704067
208, 1.62638, 3.275495, -0.3787537
209, -2.600411, 3.430591, -3.364413
210, -0.1675677, 2.094092, 2.762074
211, 2.402337, 2.947922, 0.1544971
212, 2.094222, 0.943892, -3.437077
213, 0.3698735, 1.726156, -2.698643
214, 0.9452854, 2.333556, -2.829923
215, -1.589418, 2.737184, -0.3141727
216, 1.665108, 1.04432, -1.338387
217, -2.146367, 2.586658, 1.206367
218, -1.970067, 3.178462, 1.795261
219, 0.9889854, 2.008842, -3.779961
220, -2.179629, 3.670691, 2.14485
221, 0.4063306, 2.427608, 0.2392387
222, 0.7294631, 3.497735, 1.708567
223, -0.6007509, 1.505062, -0.6331196
224, 2.538403, 3.016636, 2.785856
225, 2.505384, 2.737154, 3.063591
226, -1.847896, 3.936102, 2.156693
227, 2.931639, 2.736579, -0.9196243
228, 1.834941, 2.772792, 1.157072
229, 2.200071, 3.431842, 0.36586
230, -0.5417109, 1.941131, -2.749946
231, -0.9934454, 0.2929249, -3.225844
232, 1.014913, 0.7990127, 3.939632
233, -2.532521, 0.1564145, -3.30917
234, -2.397144, 1.331161, 0.6734886
235, -1.120563, 2.019296, 3.910152
236, -0.01019049, 3.874186, -1.640108
237, 1.880156, 3.404344, -1.459372
238, 2.585785, 1.700375, 0.9985752
239, -1.987478, 3.867157, -2.753952
240, 0.1298599, 2.226972, -0.4128304
241, 2.646404, 3.795466, -0.02119827
242, -0.04139709, 2.675359, 1.507393
243, 0.9476157, 3.316805, 1.271996
244, 0.4840541, 0.2785735, 0.5663471
245, -2.996706, 2.991897, -0.7422295
246, -2.309808, 0.3057508, 0.388813
247, -1.548952, 0.5296106, -1.66889
248, 1.38195, 2.265424, 1.53698
249, 1.329076, 1.028771, 2.464214
250, 2.001846, 3.322026, -3.890236
251, 1.256011, 2.087144, -3.945708
252, -1.508332, 0.1243811, -3.740302
253, -0.5152292, 0.538588, -2.879139
254, 0.3864779, 2.227922, -2.695202
255, -2.364966, 3.451545, 3.920273
256, 1.145601, 1.956154, -3.750864
257, 2.487321, 3.426307, 2.801941
258, 1.003349, 0.4265156, 2.918949
259, 2.708046, 2.817911, 0.4104881
260, -1.619868, 1.756016, -1.64559
261, -2.622775, 1.626517, 3.481647
262, -0.4126735, 3.326845, 0.172554
263, -2.965479, 0.3352342, -0.1801949
264, -1.391288, 0.4153676, 2.143028
265, 0.3974895, 1.459844, -3.23638
266, -1.964449, 0.7305222, 2.09601
267, 1.371134, 0.8007398, 3.057386
268, 2.337585, 3.496133, -3.608957
269, -1.993459, 0.4531784, 0.5024452
270, -1.106977, 1.879052, -0.01704216
271, -0.4394994, 3.632245, 1.202507
272, -0.0978651, 1.448936, -0.717783
273, -2.141039, 0.3571663, 2.31465
274, -2.950548, 3.382831, 0.8796177
275, 2.522937, 3.600322, 2.261385
276, -2.102702, 0.8392735, 2.942055
277, -2.02853, 2.755458, 0.1899166
278, 1.72046, 2.699677, -2.421532
279, 1.778521, 1.549076, -2.573347
280, 1.65763, 3.890654, -2.248771
281, -2.913119, 2.780187, 3.341272
282, 0.9421269, 3.342583, 3.105824
283, 2.218299, 1.340924, -0.7711849
284, -1.012858, 0.08367109, 0.6234913
285, -1.57503, 0.7356744, 2.577908
286, -2.77692, 2.51335, -1.592644
287, 1.59176, 1.131428, -2.811399
288, -1.537172, 1.644366, -1.251808
289, -0.4300766, 2.365527, 3.115395
290, -2.974055, 3.586987, 1.566572
291, -0.437952, 0.6522555, -1.814466
292, 0.9047354, 1.470898, -2.618444
293, 2.131401, 0.5296221, -2.211679
294, 2.091627, 2.454046, 2.761425
295, 2.830751, 1.60735, -3.510127
296, 1.923043, 0.685328, 2.193405
297, -2.373815, 0.2678976, 0.5776939
298, 0.348269, 0.721806, 3.587997
299, -1.703713, 1.280833, 3.216995
300, 0.5685077, 1.174505, -0.1234589
301, -2.806201, 1.958118, 0.2174377
302, -0.7278605, 0.216177, 3.631063
303, 2.412592, 3.878925, 0.05965614
304, 2.413058, 3.140001, 0.03317833
305, 2.287088, 0.7038822, -3.508109
306, -1.308896, 0.377347, 1.288343
307, 2.36619, 2.94365, -2.848629
308, 0.5944195, 3.251615, 1.028774
309, 2.099589, 0.2600365, 3.257166
310, 0.08240223, 0.8053575, -2.076291
311, -2.92849, 1.630833, 0.1657047
312, -2.893551, 1.444943, -0.7440052
313, 1.668935, 0.4600291, 3.506575
314, -0.440454, 1.124024, 2.492519
315, 0.5943666, 3.000498, 0.2862473
316, 0.04602051, 2.348624, -2.543974
317, -2.291831, 1.010535, -3.439556
318, 1.660741, 1.463955, 2.871735
319, -2.175815, 1.365256, -3.710838
320, 2.33514, 3.464829, -3.676896
321, 2.988774, 2.613969, 0.4612122
322, -2.861193, 2.807559, -1.030321
323, 0.5014906, 3.139358, 3.37484
324, -2.52186, 0.8186884, 3.277794
325, -1.254742, 2.851704, 3.40443
326, 2.731091, 1.201218, 0.7386131
327, -2.349889, 0.4930959, -3.373766
328, -0.2816124, 3.533613, -3.973742
329, 1.932073, 0.210247, -0.3427219
330, 2.989695, 1.59809, -1.687105
331, 0.4766097, 2.498748, 1.506712
332, -0.266963, 3.033906, -1.22295
333, -2.670573, 1.879778, -2.06846
334, 2.135136, 0.2586279, 3.962162
335, 0.9417442, 3.232145, -2.630959
336, 0.3276877, 3.918824, -3.915505
337, -2.752351, 0.9656415, 2.016529
338, -1.595137, 3.828495, -2.152656
339, 1.648125, 3.983194, 0.3281078
340, -2.999624, 3.974707, 0.5660954
341, -2.883964, 3.23722, 0.5773716
342, 1.915704, 0.5258017, -1.973532
343, 0.05545568, 0.1948004, -1.593563
344, -1.154163, 0.7195868, -1.180958
345, 0.004667282, 3.064579, 0.4659176
346, -2.515308, 0.582242, 3.692543
347, -0.5986199, 3.572851, 0.6366806
348, 2.871898, 0.9965944, -0.5214233
349, -1.690345, 0.4778299, 2.740261
350, 2.767051, 3.884937, 1.053259
351, 2.483341, 2.919228, 2.211735
352, -0.04126501, 3.31535, -0.6225739
353, -1.257848, 1.857673, 2.280212
354, -1.409737, 0.7793336, 1.64468
355, 2.935143, 1.70511, -1.684458
356, -2.320752, 2.616441, 2.286621
357, -0.5435376, 3.460306, 2.569084
358, -2.851609, 1.866187, 1.853781
359, -1.694315, 2.107441, -0.3604107
360, -0.108079, 1.310896, 3.966707
361, -0.3168101, 0.1667347, 0.8399487
362, 1.141672, 2.262443, 0.6676636
363, -1.735649, 3.821321, -0.2663918
364, -1.516842, 2.290785, -2.988491
365, -2.764974, 2.317879, -0.99963
366, -0.70646, 1.033259, -3.374853
367, -1.259131, 0.2143598, 1.8978
368, 2.394978, 0.1321607, 0.5824165
369, 1.956559, 3.758047, -3.630898
370, -0.9177322, 2.515813, -3.31315
371, 1.381016, 3.071788, 2.73703
372, -1.479676, 1.73445, 3.712248
373, -2.160598, 3.225738, -0.8811302
374, -0.9047909, 1.515626, 0.4314079
375, 0.5443716, 2.985032, 2.760458
376, 2.757583, 2.95494, -1.002815
377, -2.327681, 0.5138187, 1.388567
378, -0.2383294, 3.892114, -1.575226
379, 0.9158155, 1.116048, 2.164101
380, 1.123513, 1.527942, 0.4097099
381, -2.18499, 1.325688, -1.084646
382, 1.212289, 0.8592043, -2.899961
383, 1.517775, 2.568125, 2.867474
384, 2.495249, 1.007626, -1.769136
385, 0.3975954, 3.263757, -1.983767
386, -1.045794, 2.435592, 1.617929
387, 0.4665432, 1.450564, 3.882898
388, 2.712344, 2.342733, -1.015287
389, 1.395288, 1.845808, 0.4604702
390, 0.8503495, 0.03484821, 1.149427
391, 1.601872, 0.4271765, 0.7847137
392, 1.546815, 1.844642, 1.444773
393, 2.359576, 2.326055, 2.657949
394, -1.080762, 1.003213, -0.05594063
395, 1.941117, 1.466532, -0.9316254
396, 1.527021, 2.046496, 1.902048
397, 1.614974, 3.218945, -0.5366344
398, 0.675859, 2.475096, -3.37302
399, -1.072734, 3.916958, -2.379884
400, 1.513344, 2.565491, -3.832423
401, 0.2519979, 0.8884115, -2.537321
402, 2.157547, 0.9303513, 2.951683
403, -2.767931, 2.626265, 0.8401222
404, 0.4835925, 3.700132, 1.157476
405, 0.7783798, 2.67036, -2.155298
406, 1.845402, 1.707252, 0.07308388
407, -0.04156446, 0.01736641, 0.7174339
408, -1.427934, 0.3376603, 1.129122
409, 0.5190544, 0.2160292, 3.634289
410, 0.253552, 1.98374, -2.034513
411, 1.422589, 2.187468, 0.1898403
412, 0.6535516, 2.904224, -1.699074
413, -0.562695, 0.9788914, 1.827515
414, -1.801847, 0.7602429, 1.262125
415, 1.157749, 2.044989, 3.123917
416, -0.4097309, 1.981947, -3.079165
417, 1.7069, 1.377217, -2.408107
418, 1.261989, 3.520582, 2.142939
419, 1.047403, 0.4757547, -3.312632
420, -0.9910979, 3.816581, 1.021772
421, 0.7939073, 2.783556, -2.928944
422, -2.434938, 2.562865, 1.687094
423, 2.120492, 2.913802, 0.689415
424, -0.6565008, 3.373986, 1.564173
425, 0.7390013, 3.420231, 1.985508
426, 0.1374803, 1.673905, -2.489581
427, 0.3309679, 2.417341, 1.961636
428, -2.532469, 3.669308, 0.3643723
429, -2.051223, 3.009569, 1.41827
430, -2.513903, 2.990365, 3.336716
431, -0.7079968, 0.2567282, -2.358726
432, 1.325385, 2.846498, 3.436684
433, -0.6138864, 0.4268212, -2.635729
434, -2.857806, 3.174384, 2.582767
435, -0.8546424, 1.251412, 3.07584
436, -0.2051449, 2.884627, -1.333929
437, -0.1268768, 2.189694, -3.935062
438, -0.6526957, 3.110275, 3.569134
439, -0.6939688, 2.964693, 3.591515
440, -1.490392, 1.975777, -2.945652
441, -1.717094, 3.490307, -1.129597
442, -2.993011, 1.782289, 1.191843
443, -0.4740877, 0.03653574, 2.080231
444, 2.288441, 0.3384142, -1.294157
445, 2.050765, 1.502672, -0.6735573
446, -1.68641, 1.513683, 2.901131
447, 1.068987, 1.58608, -3.110728
448, -2.735355, 0.9649153, 2.953171
449, -2.108541, 3.877143, 0.1123543
450, 0.7473083, 2.848284, -0.986515
451, 0.1076298, 2.128639, 3.017685
452, 2.844146, 1.127192, -0.2958717
453, 1.187195, 3.513124, 2.58823
454, -2.261692, 3.720555, -2.164091
455, -2.826626, 3.790716, 3.380156
456, -2.333776, 2.336463, -1.165169
457, 2.50515, 0.6635489, 1.434971
458, 0.2797489, 0.792388, -1.032103
459, -1.651919, 2.568325, 2.053513
460, -1.995568, 3.523318, 3.382032
461, -2.857801, 1.18108, -0.5155487
462, -1.421808, 0.1303077, 3.112778
463, 0.2656679, 0.2551546, -1.186993
464, 2.115736, 0.1009493, 3.907866
465, -0.5357528, 3.148161, -2.714013
466, -0.602828, 2.908719, -0.5155296
467, 2.925369, 2.171217, -2.69612
468, -0.3729281, 0.7058682, 1.669744
469, 1.036203, 1.748632, 3.377346
470, 0.6761622, 0.0009946823, 1.852707
471, 0.04242802, 2.72999, -2.428222
472, 0.7266703, 2.554357, -3.699743
473, -0.5716763, 3.912425, 1.09186
474, 1.75948, 2.049499, -1.815369
475, 0.6804409, 3.168538, 1.124893
476, -1.59826, 1.015043, 2.625944
477, -0.4094062, 2.499924, 1.419226
478, -1.724329, 1.476397, -1.817711
479, 0.6812844, 1.185717, -0.3320866
480, 1.495691, 1.693777, 2.484489
481, 1.665619, 0.2450042, 3.882145
482, -0.09090424, 2.759501, 3.697042
483, 1.946666, 0.2836204, 2.585402
484, 2.793101, 3.37289, -2.147785
485, -1.006004, 0.69381, -0.06589127
486, 1.066385, 2.8213, -1.34407
487, -2.283065, 0.4928699, -0.8605957
488, -0.726047, 0.8592863, 2.639793
489, -2.013268, 3.052273, 3.159267
490, 1.051397, 3.390176, 1.128006
491, -1.884553, 3.286461, -1.602982
492, -1.752669, 1.132475, 0.01326561
493, 1.026335, 1.238423, 2.010494
494, 1.540337, 1.092969, -1.457586
495, -2.343794, 3.27883, 0.883379
496, -0.4917636, 2.018736, -3.991398
497, 2.030866, 0.7654281, 2.566135
498, 0.3181968, 3.458424, -2.86567
499, 1.998858, 2.400773, 0.9077301
500, -1.071001, 0.1931839, -1.487925
501, -2.594257, 1.55503, 3.626881
502, 2.023543, 1.643981, -2.557805
503, -0.5935054, 2.804514, 3.695381
504, -1.456262, 1.577107, -3.732556
505, -0.0384388, 1.02913, 2.427612
506, -0.2461443, 0.4953713, -2.536592
507, 2.979976, 0.4128594, -0.6187401
508, -1.605051, 3.300967, 2.69228
509, -2.070028, 1.41757, 0.2932148
510, -2.017621, 2.563951, -0.1309814
511, -2.014392, 3.251888, 3.097967
512, -0.2075639, 3.64941, -1.912821
513, 0.1964903, 3.451016, -0.8576012
514, 0.3303347, 2.113525, 0.03661346
515, -1.206868, 1.812097, -1.970247
516, -1.700429, 1.714846, -1.794498
517, -1.630609, 0.7310853, -2.151661
518, -0.961771, 3.75889, -0.7245541
519, -1.145962, 1.018745, -3.28541
520, 2.7013, 1.589559, -2.917003
521, 1.920966, 0.005599976, -2.939667
522, -2.90567, 3.188736, -3.046683
523, 1.923129, 1.69819, -0.9934406
524, 0.2352438, 0.8454051, -1.105272
525, 2.498126, 3.902235, -2.792838
526, -0.4324932, 3.609284, -0.3167667
527, -2.790078, 0.3170047, 0.8939495
528, 0.5982308, 0.3381209, 0.807951
529, 2.059997, 3.10695, -2.360565
530, -1.780375, 3.766546, 3.559273
531, -2.292192, 1.017178, 3.505943
532, -2.476969, 2.963605, 2.144875
533, 2.686882, 0.6464186, 3.521553
534, -2.216064, 0.9578886, 0.2034111
535, -0.7216163, 3.181823, 0.275444
536, 0.9439393, 1.540508, 3.440983
537, 0.790361, 3.230679, 1.277657
538, -1.898937, 3.950808, -3.425093
539, -2.337391, 3.62682, 3.461235
540, 1.230893, 0.5668054, -2.744948
541, 1.560366, 3.792098, -0.9212837
542, 2.460703, 0.4194727, 3.497797
543, -2.237559, 0.2833657, 2.21977
544, -0.3756285, 2.647993, 2.570263
545, 0.1991506, 2.470098, 1.455431
546, -0.1134543, 3.968848, -2.855021
547, -1.873814, 1.859894, -2.962269
548, 0.6977386, 3.11161, 1.818895
549, -0.5293384, 3.566546, 3.165497
550, 1.318733, 0.08964539, -2.77123
551, 0.8103074, 2.65586, 1.613691
552, -1.504753, 0.5432382, 1.175814
553, 1.60534, 0.1621194, -1.22336
554, -0.2379932, 0.1261525, 1.471264
555, -1.20123, 1.78348, 2.208729
556, -0.3263693, 0.2009311, 3.494362
557, -0.07650566, 2.846368, -1.835846
558, 0.5326328, 0.4114108, 0.9260616
559, -1.514317, 2.649371, 1.375196
560, 1.510179, 3.8262, -1.720528
561, -2.588346, 3.267151, 3.42363
562, -0.5151377, 2.233886, 0.9346447
563, -2.088292, 0.9068079, -3.777478
564, -1.478046, 0.8514562, 0.8802834
565, -1.107278, 3.786332, -0.06330872
566, -0.1364813, 2.95617, 2.194439
567, -1.015975, 2.479447, 2.642967
568, -0.5746212, 0.1168075, -0.6517849
569, 0.1550884, 2.776266, 3.691011
570, 2.19911, 0.4531174, -1.932514
571, -0.06756639, 0.3208675, -1.887262
572, 0.5917864, 0.05292034, -3.51702
573, 1.805442, 3.959146, -0.6460915
574, -0.09335613, 0.03803062, 2.430193
575, -2.119573, 1.618957, -3.984798
576, 0.9919001, 0.336751, 0.2281151
577, -1.065392, 1.239988, 3.725134
578, -0.9492822, 2.021668, -3.839988
579, -1.494534, 2.948217, -3.239061
580, 2.276292, 1.221903, -3.722537
581, -1.464677, 0.09333134, 2.03878
582, -0.5342493, 1.366722, 0.6642723
583, 0.1682305, 2.286052, -1.103067
584, 0.01619005, 2.038373, 3.988632
585, 0.2281513, 2.463901, -1.29739
586, -2.088319, 3.251392, 3.153675
587, 2.677149, 1.89394, 1.629589
588, -2.079095, 0.274404, -3.720552
589, 0.0370841, 1.395899, -2.936442
590, 1.094609, 3.257202, -3.941631
591, 0.4425049, 0.01597214, -1.882526
592, -1.651724, 1.113562, 0.4973335
593, -2.58233, 2.131443, -0.5763245
594, 0.4887996, 0.1893125, 0.3407192
595, -0.1744461, 0.9661407, -3.854054
596, -2.351908, 3.05811, 1.437065
597, -2.258226, 2.189997, -2.837824
598, -1.265198, 0.9491034, 0.377512
599, 1.26299, 0.4188042, 3.857758
600, -2.981833, 0.6276636, -0.9038754
