No.,Position X,Position Y,Position Z
254, -1.340765, 3.687272, -1.80694
255, -1.337581, 3.312347, -0.06667137
256, 1.512853, 2.454834, -1.447283
257, -1.13371, 0.2243052, 1.083913
258, 1.280399, 0.7876325, -1.502116
259, -0.3101757, 0.3400517, -2.429004
260, 0.715969, 2.612291, -2.772953
261, -0.9801648, 2.64008, 0.8939394
262, 1.285325, 1.121093, -1.504969
263, -0.2203319, 3.459326, -1.087444
264, 0.9530682, 3.420241, -2.956703
265, 1.897354, 0.7718887, -0.9020896
266, 1.873884, 2.684023, 1.30403
267, -1.039332, 1.884855, -2.979193
268, 0.9536065, 3.487551, 2.233855
269, 0.4952214, 2.875526, 2.631949
270, -1.679165, 0.4627242, -0.6888204
271, -1.087044, 3.968643, 1.844023
272, 1.803902, 0.6297369, -2.988977
273, 1.381165, 2.378931, 0.7631992
274, -0.09290338, 0.6336274, -1.631113
275, -1.350188, 3.037685, -1.277402
276, 0.4256542, 1.939218, -1.88435
277, 1.367915, 2.711303, -0.06860971
278, 0.3645098, 2.48497, -1.431102
279, -1.034271, 3.071983, -2.373191
280, -0.4702384, 3.927289, -1.822298
281, 1.768615, 3.507322, 0.5073557
282, 0.1928923, 0.4996209, -0.6918674
283, -1.543397, 2.19981, 2.875264
284, -1.375359, 2.640484, -0.4341154
285, 1.657146, 2.219713, -0.2614651
286, -0.5397155, 1.995024, 0.007027149
287, -0.7033508, 0.3924751, -2.943279
288, -1.953856, 2.622145, 1.372514
289, 1.49998, 2.593499, -0.4074616
290, -0.737232, 2.411526, -2.954588
291, 1.415278, 1.361037, 0.5579791
292, 1.041533, 3.346915, -1.866071
293, -0.6783063, 0.6907754, -0.5247827
294, -1.960781, 0.3259072, -0.7720151
295, -1.940701, 3.780999, 0.5992761
296, 0.246165, 3.642571, 0.2804408
297, -1.220278, 2.483453, 1.101336
298, 1.505395, 3.562932, 1.09586
299, -1.61846, 3.111046, 1.670289
300, 0.9459042, 1.58933, 2.405965
