No.,Position X,Position Y,Position Z
134, 1.603422, 3.357109, 2.113518
135, 3.749018, 3.931581, -0.5429306
136, 2.929016, 1.008613, -2.437035
137, -3.394054, 2.859509, -3.741237
138, -1.283818, 1.732985, -0.3467979
139, 0.6244912, 3.088342, -1.948668
140, 2.076971, 2.630887, 0.6324673
141, 1.560639, 1.370404, -3.162864
142, 1.023877, 0.9710965, 2.21768
143, -3.350095, 0.8821907, 3.874329
144, 0.2089772, 3.596364, 0.5125141
145, 0.3525052, 2.648703, 2.611389
146, 3.447951, 0.6758232, -3.014905
147, 3.362354, 1.92813, 2.929115
148, -0.09029627, 3.010545, -1.710842
149, -2.452305, 1.06645, -0.4918709
150, -2.930733, 2.037851, -2.912066
151, 0.6610475, 1.252126, -1.697573
152, 3.722985, 0.6849847, -0.6854839
153, -0.2386012, 1.002545, 0.5973473
154, -2.159477, 1.203431, 1.926151
155, 3.470103, 3.428716, 2.190998
156, -0.8952661, 1.676203, -3.502767
157, 0.06121206, 2.67128, 0.4661198
158, 1.306598, 0.9622211, -1.764362
159, 1.099976, 0.314518, 3.945908
160, -2.869002, 3.188125, 2.773315
161, -2.83848, 2.758539, 0.2119122
162, 1.485459, 0.4473791, 1.273697
163, -1.423798, 2.815724, 3.976818
164, 3.215612, 0.0419631, -3.15558
165, 3.910809, 1.208709, -1.916731
166, 2.134999, 2.441146, -0.9336929
167, -3.294573, 2.934603, -1.490406
168, 3.792373, 2.136643, 2.319416
169, -0.8198113, 2.832596, -1.826059
170, 1.425683, 3.918619, -0.95191
171, 2.390867, 1.264474, 0.9871254
172, -0.6069798, 1.81497, 1.933414
173, -0.09180498, 0.5574536, 1.125744
174, 3.090284, 0.03987694, 3.619884
175, -1.381282, 2.501932, -2.839168
176, 1.795174, 1.577168, -1.981577
177, 3.652475, 1.450603, -2.109837
178, -3.267397, 0.6559949, 2.114662
179, 0.9635177, 0.124455, 2.106068
180, -2.222698, 0.1098647, -0.06393623
181, -1.647417, 3.534473, -2.023331
182, -0.6698604, 2.190923, -3.961418
183, 0.04017591, 3.752789, 3.808655
184, 3.894045, 1.67101, 1.905203
185, -3.776995, 2.322608, -3.434797
186, 0.3941216, 2.411554, -2.294601
187, 2.722242, 2.263365, -2.883793
188, -0.573791, 3.959241, -3.741566
189, -2.88422, 1.879544, 1.3237
190, 0.9988742, 3.549368, 2.026962
191, -2.909186, 0.5633907, 1.662153
192, 1.507778, 0.1477304, 3.183588
193, 2.596946, 2.343407, -1.172964
194, 3.880514, 3.834796, 0.1846352
195, -1.720361, 1.955138, -3.883181
196, 0.5185456, 1.418186, -2.144155
197, 2.523743, 0.9063911, 3.99509
198, -1.711921, 1.215148, -2.489663
199, 0.2796121, 2.589656, 3.686337
200, 3.076754, 1.001554, -3.606964
201, 3.901231, 0.7650046, 0.9967804
202, -1.907845, 1.803726, -0.00841713
203, -3.912289, 2.992366, 2.617973
204, -3.011804, 0.6162043, -1.93108
205, 0.6067634, 1.242113, 1.197332
206, -3.273757, 0.9436908, 1.548149
207, -1.040163, 2.787115, -3.924826
208, -3.111566, 2.966761, -2.44991
209, -3.367014, 1.706074, -0.163084
210, 0.6263242, 2.751872, 1.85305
211, 0.3338647, 0.8998814, -3.259419
212, -3.200223, 2.93573, 0.2406197
213, 1.125556, 0.08037329, 3.106077
214, 3.123191, 3.03311, -1.544127
215, -1.40861, 3.906644, 1.205153
216, 3.872073, 1.255082, 0.00186348
217, -2.424161, 1.313248, 0.1147499
218, 3.976993, 0.5388598, -0.04730415
219, -1.30809, 0.4801183, -3.051493
220, 2.452267, 1.938562, 0.858099
221, 1.95409, 2.257614, -3.265087
222, -1.981676, 1.589633, 3.238079
223, -0.7392526, 3.921868, 0.6757145
224, 0.3598647, 3.706383, 2.530258
225, -3.420762, 3.742959, -3.871225
226, -3.448782, 2.229179, -0.03927231
227, -3.810779, 1.362069, 3.454287
228, 3.80666, 1.412152, -0.6122704
229, -0.9275279, 2.359266, 0.4208584
230, -1.265661, 2.254956, 3.698917
231, -1.046877, 1.125753, 3.936258
232, -0.1671405, 2.480468, 3.969601
233, 3.125839, 1.104691, 1.423771
234, 1.299135, 0.6032829, -1.101198
235, 3.772587, 1.454923, -2.752183
236, 1.145537, 0.1596241, 0.6906414
237, 0.01181078, 3.874385, -2.024305
238, 2.738225, 0.2564993, -2.795365
239, 0.4523969, 0.05583954, 0.76408
240, 2.916996, 2.331017, 2.971764
241, -3.827736, 3.639103, 1.06362
242, 0.6015706, 2.646591, 2.181238
243, -0.9566493, 0.4407315, 1.002937
244, 2.031024, 0.3110161, -3.75204
245, -2.462198, 2.280456, -3.074026
246, 2.384482, 0.4491582, 2.020639
247, 2.330087, 1.300195, -1.833961
248, -3.845397, 3.213024, -1.144701
249, 1.30256, 3.186404, -2.594184
250, -0.1886382, 3.969831, 3.942852
251, 0.2656674, 2.732788, -1.399771
252, 2.1911, 1.824399, -3.36468
253, -0.5287442, 1.482095, 0.494873
254, -0.7097392, 2.742672, 1.838694
255, -2.967196, 3.012072, 1.41573
256, -0.6848979, 2.462171, -3.693342
257, -2.902627, 3.929024, 2.539482
258, 0.6883779, 0.6661181, 2.552467
259, 3.678997, 1.008854, 3.352528
260, 1.273945, 2.965325, 3.662868
261, -0.4105191, 1.149564, 3.119579
262, -1.742107, 1.268274, -0.9395409
263, 0.4983687, 3.525152, 0.0500679
264, 0.9165874, 1.510136, 2.735989
265, -1.155381, 1.470761, -2.145241
266, 1.990607, 1.486015, 0.5252419
267, 3.590042, 1.01733, 2.822853
268, 2.219088, 1.436301, 1.434137
269, -0.4594522, 0.2595048, -3.101967
270, -0.01728201, 3.115668, -3.06473
271, 1.192214, 3.937392, 2.922657
272, 1.748063, 2.539849, -0.4803772
273, 1.431044, 3.500547, -0.3911152
274, -3.234533, 0.6662478, -1.042093
275, 3.390823, 1.385797, -0.8594971
276, -0.1945643, 1.709995, 1.971457
277, 2.474993, 3.808225, -2.016245
278, 0.3198895, 0.06938696, -0.4561291
279, 0.5858102, 3.617561, 2.685238
280, 2.494046, 3.742288, 2.470345
281, 1.144203, 1.111199, 1.732147
282, 3.522336, 3.347178, -1.012016
283, -2.275715, 0.4696422, -2.177925
284, 2.717906, 0.5075426, 2.243256
285, -3.391362, 2.673582, 3.439104
286, -0.8221173, 2.13499, 1.265308
287, 3.368705, 2.360529, 2.354134
288, -3.431161, 3.394341, 3.388405
289, 0.5076632, 1.294348, -2.19002
290, -0.4568992, 0.5169134, 1.298817
291, 1.310598, 0.9581919, 3.380116
292, -1.740517, 1.761971, 0.4711094
293, 1.178211, 1.385746, -3.778597
294, 1.767924, 3.816363, -0.648716
295, -0.330049, 2.881385, -1.812307
296, 0.4702802, 1.787596, -3.61948
297, 2.245195, 2.661244, 0.1159401
298, 3.568336, 0.9349265, -2.030046
299, -3.20159, 0.1134858, 0.1423073
300, 3.159332, 2.85098, 3.02779
301, -1.729654, 0.9273367, 2.675182
302, -2.104277, 1.314241, -0.4890404
303, -2.362063, 1.291855, 1.189034
304, 1.337649, 0.1571798, 2.38549
305, -3.273807, 0.002699852, -0.9202423
306, 2.844349, 0.8005381, -2.00902
307, -1.028232, 3.450634, -2.716735
308, 0.3092666, 1.276275, -3.271843
309, -3.472016, 0.8518991, -3.284028
310, -0.05136919, 3.098939, 3.401377
311, 0.08325529, 1.112563, -3.68542
312, -0.9590459, 2.860657, -3.184853
313, 0.8102832, 2.475772, -2.648238
314, -3.330286, 1.841319, 2.185915
315, -1.262188, 3.952828, -3.283149
316, -2.923493, 3.413643, -2.761833
317, -0.8620715, 3.144896, -1.538563
318, -2.435929, 1.798017, 0.3769932
319, -1.430568, 3.80592, 0.08719444
320, 3.858911, 1.384213, 2.156326
321, 2.2328, 2.837335, -3.144381
322, 1.760544, 1.088908, -3.186166
323, -0.8851476, 1.892144, 3.158489
324, -1.368577, 0.162344, -2.660075
325, -0.0210824, 3.382153, -2.406892
326, -0.2067046, 1.868127, 0.06607056
327, -1.657404, 0.7751241, 1.694458
328, -0.08248663, 1.126963, 1.10474
329, -0.6249061, 2.93605, 2.871529
330, 2.937145, 0.1522613, 1.851814
331, -3.120891, 0.1915579, 2.283125
332, 0.1736379, 0.6529818, -2.612686
333, 0.7217326, 3.684642, 2.183746
334, 1.426294, 1.136638, 3.730175
335, 2.014651, 2.341077, -0.7333488
336, -3.491073, 0.784802, -1.454424
337, 0.2367244, 2.104071, -3.568132
338, 2.615653, 2.559991, -1.423265
339, 2.9322, 1.224388, -0.606638
340, -3.035828, 2.293529, 0.4346943
341, 2.055429, 2.247237, -1.856884
342, 2.863142, 2.048132, 2.162601
343, -2.360796, 2.704499, -1.407948
344, 0.08783674, 0.9662609, -0.4130974
345, 2.010035, 1.922399, -0.6356525
346, 0.8812451, 2.306031, -0.6215801
347, 0.6073937, 1.016022, 0.7371635
348, 2.597361, 3.464679, -3.503809
349, 2.310297, 3.942008, -1.29442
350, 3.694544, 0.7336302, -1.846861
351, 1.041259, 0.5745077, 0.623951
352, -0.5798993, 3.811499, 2.527061
353, -0.8337884, 1.585354, -1.725298
354, 3.39483, 2.717879, -2.373164
355, 1.44243, 1.670054, 2.617661
356, 0.2133641, 0.5336237, -3.60082
357, 2.149763, 1.642807, 1.188187
358, -0.8982825, 1.218271, -1.047678
359, -3.467177, 1.735751, -2.081677
360, 0.3991523, 1.509818, 2.218945
361, 2.887951, 3.623592, 3.030331
362, -3.664985, 1.201206, -0.9102077
363, 0.7385392, 3.914008, 3.44911
364, 2.61494, 2.177734, 0.9334202
365, -0.8933883, 1.887247, 1.502453
366, 2.158633, 3.697306, 1.26441
367, -2.129104, 1.339385, 2.216209
368, 3.873073, 0.1381245, 3.007784
369, 3.033481, 3.125173, 0.2878399
370, -1.029964, 1.804465, 3.25543
371, -0.3794446, 2.962476, 2.648329
372, -2.193813, 2.298866, -1.335321
373, -0.1805739, 0.7335186, 3.143791
374, -1.813818, 1.495924, 3.596464
375, 2.868949, 3.551581, 3.713707
376, -0.04995871, 1.379753, -1.579201
377, 0.9820933, 3.165888, -1.092653
378, -2.033012, 1.439532, -1.032824
379, -0.06058741, 1.998385, -3.12925
380, 2.972873, 3.535432, -2.41444
381, -1.496377, 0.8428602, 0.6085224
382, -2.923029, 1.993917, 1.828817
383, 2.456871, 2.422028, 2.330936
384, 2.118186, 3.641845, -3.198856
385, -1.335431, 0.9596038, 3.246944
386, 1.985138, 3.085996, -3.575929
387, -3.999443, 3.108686, 0.5965672
388, -0.8780408, 2.07, -1.145426
389, 3.655035, 3.499572, -3.9065
390, -1.303948, 0.5097976, -2.888398
391, 1.566848, 3.115058, -0.3156757
392, -1.400939, 2.395171, -0.6258812
393, 3.49179, 2.446794, -3.09676
394, 1.58264, 1.122361, -3.936146
395, -0.3066211, 3.013773, -1.286991
396, -1.55133, 0.137588, 3.030109
397, 2.571199, 0.5890303, 1.934208
398, -0.6099858, 1.872675, 3.491451
399, -0.4377027, 3.152902, -1.09593
400, 1.836441, 0.09485579, -0.1456242
401, -2.512756, 0.9251556, 3.823803
402, -0.2285266, 1.823524, -1.340708
403, 1.089908, 0.4247804, 0.3295345
404, 3.012918, 3.64211, -1.447004
405, 0.6453404, 2.121705, 3.637432
406, -0.310513, 2.719239, -2.807913
407, -0.7752547, 1.405127, 2.128201
408, 1.110712, 2.791399, -1.821865
409, -3.557495, 3.841417, -3.570211
410, 2.562089, 2.367385, -0.1130905
411, -3.027255, 2.530231, 0.7251968
412, 2.514228, 2.228139, -0.5992928
413, -0.6660533, 0.5899301, 3.394743
414, 1.73279, 0.1157084, 2.496162
415, -3.673334, 1.938996, -2.142838
416, -2.570042, 1.300997, 2.651142
417, 3.837584, 3.341726, 1.298536
418, 3.877924, 1.369389, -2.851388
419, -0.9888597, 0.9774141, -2.41019
420, 1.386649, 0.04140425, 1.40041
421, 0.1569552, 1.771731, 0.0351429
422, 3.016543, 2.737619, -3.179581
423, 2.069993, 3.880796, 0.01288795
424, 1.378866, 3.266017, 1.962931
425, 1.433361, 1.762697, 1.104174
426, 1.536886, 2.080065, -0.2362156
427, 2.506323, 0.2123742, 1.116531
428, -0.5167966, 3.757724, -0.9971237
429, 0.5899396, 2.491277, -0.9264545
430, 3.132782, 0.8758783, 2.871601
431, 0.4665284, 0.4251103, -0.3653088
432, -1.963573, 0.5530581, -2.472487
433, 2.051667, 1.152745, -1.630825
434, -1.810396, 3.974662, -3.203309
435, -1.466609, 1.096276, 3.228039
436, 3.726439, 0.3073349, -1.790836
437, 2.367129, 2.880228, 0.991724
438, 2.389648, 0.1237607, -3.919847
439, -2.094318, 0.2216129, 1.629738
440, 3.307363, 1.596075, 1.037367
441, 1.404648, 1.252203, 1.364031
442, 1.543285, 1.022969, 1.213856
443, 2.83823, 1.573293, 1.716484
444, -1.363384, 3.577296, -3.400827
445, -3.235984, 2.201433, 1.816671
446, -2.962194, 3.145473, 0.9179325
447, -2.169492, 2.133686, -2.968735
448, -3.945435, 3.321429, 3.615349
449, -1.232743, 1.748483, -2.083169
450, 1.776006, 2.635961, 1.283148
451, 3.739041, 3.689359, -0.4348946
452, -1.290236, 1.048949, -1.232702
453, 2.999666, 2.774922, -3.74964
454, -3.466398, 1.717249, 1.491409
455, -2.213957, 3.480323, -1.685165
456, -1.713067, 0.3467736, -2.738457
457, 0.5114779, 2.970813, 0.5903893
458, -3.756022, 2.089923, 1.69495
459, -1.354745, 2.317268, -1.177576
460, -1.240755, 0.8871803, -0.3871555
461, -2.078893, 3.668017, -2.920145
462, 0.3679357, 2.686326, 3.766733
463, 0.8177037, 1.536017, -2.113394
464, -2.13033, 1.609708, -0.7950344
465, 2.580122, 2.756347, -0.3833065
466, 3.894391, 3.696836, 2.458815
467, -1.060194, 2.02211, 1.95302
468, 1.427731, 1.832345, 0.8084755
469, -3.597222, 0.9121528, -1.361843
470, -1.103365, 1.470422, -2.910278
471, -2.722958, 3.285811, -0.003629684
472, -2.726062, 0.774354, 0.5209656
473, 0.942553, 3.003202, 2.307745
474, -0.6430545, 3.119047, -0.141531
475, 1.368508, 0.1766124, 0.3518562
476, 1.787848, 2.462101, 0.4180527
477, 2.749698, 0.05845881, -2.800838
478, -0.0244813, 2.061251, 2.716043
479, 1.84681, 3.302337, 0.005290985
480, 0.1852174, 2.80004, -3.951352
481, -0.762835, 2.121733, -1.273941
482, 3.056734, 1.99213, 3.302856
483, -1.221286, 1.801941, -3.875299
484, -0.5318923, 3.483966, 0.86339
485, 1.24915, 2.568922, -2.222369
486, 1.212124, 3.908744, 0.03487396
487, -1.499203, 2.807148, 2.586105
488, -2.618305, 2.629914, 1.414305
489, -1.298932, 2.157291, -2.89756
490, 2.759525, 1.314395, -1.453939
491, 0.0841527, 1.553461, -1.795242
492, -0.2252059, 2.053928, -3.682366
493, -2.323923, 1.273656, -2.853848
494, 3.359631, 2.849307, 3.159113
495, -0.2922492, 2.941796, -0.2754097
496, -3.720926, 0.768456, 1.807531
497, -1.718565, 0.3570495, 2.927563
498, -3.277302, 3.569818, -1.427477
499, -1.754185, 1.781718, -2.841732
500, -2.364001, 1.461771, -1.045256
501, -3.765977, 1.032044, -1.031889
502, -3.422352, 2.783121, -1.091757
503, 2.8246, 0.9099841, -2.925012
504, -3.058507, 0.1770225, -3.036426
505, -1.345147, 0.3332319, 0.8507481
506, -0.8264995, 3.296103, -1.678442
507, -1.040749, 2.712408, 3.182194
508, -2.655916, 3.283332, 3.384361
509, 1.934571, 0.7690139, 1.943699
510, 2.852983, 1.36718, -0.03576851
511, 2.247467, 0.3613167, 3.753212
512, 3.986655, 2.346274, -1.203226
513, -0.6547885, 2.180932, -0.7627659
514, 1.348731, 1.904954, -2.239264
515, 2.918038, 0.01261902, -0.5305023
516, 2.389146, 0.5065856, 1.994631
517, -2.262819, 2.198633, -1.5137
518, 3.761539, 1.073707, -0.3097572
519, 3.490427, 1.465811, 2.013111
520, 3.790924, 0.03160763, 0.6291924
521, -2.380895, 2.935211, 2.913101
522, -3.369271, 0.3450265, -0.1732388
523, -3.011259, 0.05783653, 0.5395622
524, -3.735053, 0.4369416, -3.74724
525, 0.03491926, 3.722025, -0.2008324
526, 3.432044, 3.090019, -3.380621
527, 3.485839, 0.02112198, -1.383078
528, -0.6789155, 2.230425, 3.144114
529, 3.62735, 1.667445, 1.355286
530, 3.666812, 3.731875, -0.1327858
531, 2.840917, 3.186146, -0.8099785
532, -3.652678, 1.859882, 2.317564
533, 1.154854, 2.347113, -0.4883404
534, 3.598741, 0.6662202, 0.7614803
535, -0.6959243, 2.891523, 3.794132
536, 3.319034, 3.466092, -0.2009068
537, 2.700144, 1.674696, 2.78141
538, 1.688398, 2.970095, -1.261356
539, -2.660399, 3.869035, -3.635794
540, -3.754518, 3.3423, -0.8919888
541, 3.670549, 2.682291, -2.749752
542, 3.908854, 2.503434, -2.768538
543, -0.6238837, 3.779222, 1.522581
544, 1.738103, 3.415451, 1.541321
545, 0.1090837, 3.467336, 0.4680996
546, 1.140781, 0.2577276, 1.800238
547, -0.3600516, 0.2543645, -1.90542
548, 3.428359, 1.906029, 0.4244633
549, -3.576294, 0.0552001, -1.912039
550, 2.215403, 3.594676, 2.306187
551, 1.540645, 1.718478, 0.9762707
552, -1.741961, 2.380838, 3.664196
553, 1.029332, 0.1130886, -3.870859
554, -2.641788, 1.263048, -2.251644
555, 2.178061, 0.1968856, -2.756201
556, 3.499148, 2.989443, -0.8691101
557, 1.877932, 0.6230011, -2.221992
558, -2.756635, 3.868893, 3.179047
559, 3.780103, 2.490125, 0.6669312
560, 2.787511, 0.2104764, 2.374271
561, -2.200758, 2.993147, 0.4879704
562, 3.698131, 1.9903, -0.8869495
563, 1.21853, 3.567057, 3.902416
564, -2.246462, 2.800681, 2.20575
565, -1.487557, 2.254138, -1.627607
566, 2.593774, 2.099678, -2.099308
567, -1.461162, 3.082695, 0.4174671
568, -3.845589, 2.488039, 2.595781
569, 2.752828, 1.654403, 2.054892
570, 3.986176, 3.854275, -1.783159
571, 2.302522, 2.413206, 3.717892
572, 0.8793845, 2.766402, -0.3143349
573, -3.695919, 0.975616, 1.039721
574, 3.467278, 0.7174487, 0.2781658
575, 1.286539, 2.794832, 1.315235
576, -1.793564, 1.031193, -1.766962
577, 1.785212, 3.825423, -1.467648
578, 2.747602, 0.2796006, 1.769972
579, -1.385928, 1.175093, 0.8818893
580, -1.381155, 3.810851, 1.655506
581, -3.150823, 3.019704, -2.478174
582, 3.940008, 2.950352, -0.7536316
583, -0.7595201, 1.415783, -2.219387
584, 2.517035, 0.4683056, -3.384938
585, -3.443661, 2.710938, -3.334415
586, 2.631499, 3.762767, 2.717232
587, 0.3797679, 1.75807, 3.702076
588, 3.768842, 3.802105, -0.238802
589, -2.769341, 0.6887145, 1.617054
590, -1.355626, 3.370243, 1.722898
591, -3.105155, 0.627542, -1.639364
592, -3.941174, 1.15574, -1.107437
593, -3.573432, 3.672544, 3.692295
594, 3.229641, 0.6633759, 1.764826
595, -1.133287, 3.535166, -0.9158173
596, 1.096153, 2.420537, 1.077148
597, 0.9135995, 3.194223, -2.846155
598, -3.865174, 1.743239, -2.988106
599, 3.612181, 3.40228, 2.81493
600, 0.7773042, 2.983814, -3.534944
601, -2.565989, 1.250119, -3.386209
602, -1.854943, 1.392208, 2.837246
603, -0.8990579, 1.558568, -1.357929
604, 1.763818, 0.6648426, 3.538574
605, 1.197921, 3.243235, -0.6485958
606, -2.315307, 2.723405, -0.7297821
607, 1.866695, 0.1880388, -1.977751
608, -2.387569, 2.825111, -0.6825142
609, 3.292317, 3.209041, -3.666375
610, -1.928398, 1.754091, -1.637787
611, 3.034201, 0.452004, -3.943066
612, 1.292618, 1.236574, 3.890854
613, -2.447149, 0.7699161, 3.349545
614, 3.614293, 2.378379, -3.996037
615, -0.5919585, 0.2261691, -0.01258278
616, -0.362555, 3.750775, -0.7838097
617, -1.293255, 3.283456, -2.806467
618, 0.8736396, 2.637866, -2.714253
619, -2.282272, 3.327604, -2.828875
620, 0.8117318, 3.697792, 1.584242
621, -2.630264, 1.433832, 0.09927559
622, -3.455404, 2.31367, -0.07772636
623, 0.4831452, 3.215999, 2.866457
624, -1.768165, 0.2551532, -3.448192
625, 3.282097, 0.4024825, 0.3546753
626, 1.436972, 0.7571521, -3.452781
627, 2.303608, 1.597955, 0.4682541
628, 2.898828, 2.594919, -1.621042
629, 0.08710432, 0.4443059, 1.165112
630, 0.7339396, 3.191354, 0.7194901
631, -3.927901, 3.722279, -3.623059
632, 0.9639211, 0.06163406, -2.417301
633, 0.7137036, 2.997459, -1.874815
634, 1.510773, 2.186842, 1.123693
635, -0.796454, 3.317675, 3.541702
636, 0.8710895, 0.5573297, 2.054628
637, -2.89161, 3.239982, -2.224612
638, -3.676438, 0.7621975, -0.5195351
639, -1.371498, 1.710732, 3.730179
640, -1.993062, 1.750694, -1.34947
641, 1.231937, 1.335224, -3.67025
642, -2.700243, 1.581363, 3.878668
643, -0.2082334, 3.72932, 2.470325
644, 0.2591043, 3.090434, -0.1329823
645, -3.681577, 1.986768, 1.719103
646, 1.623031, 3.535935, -0.1666164
647, -3.839315, 2.933646, -3.06051
648, -3.83723, 0.9012194, -3.180654
649, -3.283239, 3.126783, -3.423557
650, 2.161001, 1.328485, -3.732182
651, 1.334899, 3.21881, -1.240372
652, 1.113794, 3.999139, 2.306973
653, -1.77253, 3.123096, -3.144504
654, 1.126326, 3.739845, -3.0559
655, -0.07758093, 3.74289, 2.003223
656, 2.754962, 1.31826, 2.16806
657, 0.1654544, 0.9652224, -3.562087
658, 3.540719, 1.043067, 2.115147
659, -1.480935, 2.246679, -0.3891964
660, 3.993036, 1.586327, -2.374445
661, 2.786543, 2.086413, 1.983347
662, 2.908007, 2.098982, 0.6252232
663, 0.1495347, 1.395981, -3.883709
664, 2.614832, 3.240315, -0.6523914
665, -1.653801, 3.276827, -3.947304
666, 3.028563, 2.428117, 0.9881096
667, -3.005496, 0.7727284, -1.326763
668, 1.924703, 1.125262, -1.382288
669, -2.089289, 2.403078, 0.1188259
670, 2.659399, 3.975683, 1.565416
671, -1.51864, 3.253062, -1.544184
672, -0.2004352, 3.139276, -2.376992
673, -0.5364938, 2.10919, -0.5408993
674, -2.61351, 2.705308, 3.346775
675, -3.726164, 3.069524, -2.630507
