No.,Position X,Position Y,Position Z
98, 3.520453, 1.800319, -3.289229
99, 0.4378228, 5.672256, 2.330425
100, 0.5278182, 3.291363, 0.0550766
101, 3.279559, 2.127245, 2.368534
102, -2.968383, 2.693563, -3.607471
103, 2.836034, 3.556605, 1.292408
104, -3.986592, 5.750048, 2.538593
105, 1.070686, 2.833992, -3.340275
106, 0.9473577, 1.115833, -2.761029
107, 3.959599, 1.818045, -0.5783939
108, -3.659822, 5.207501, -3.412865
109, -0.2357879, 5.342619, 1.619318
110, 3.09257, 3.657032, 2.614559
111, -0.9725013, 2.246654, -3.534512
112, 0.07040071, 5.783098, 0.05105782
113, -2.560143, 2.449424, 2.906473
114, -1.872471, 1.234886, 2.712416
115, 2.301261, 1.758269, 1.383793
116, -1.941195, 5.921595, -1.410725
117, -1.955885, 4.831582, 1.260838
118, -3.850877, 2.420597, -1.928055
119, 0.9527698, 2.333008, -2.153061
120, -2.29153, 2.058404, -2.809258
121, 1.654099, 5.615987, -3.090796
122, -0.208303, 4.872947, -3.402762
123, 0.3205438, 4.405837, -1.89534
124, 3.068753, 4.728948, -3.001223
125, 0.2193952, 4.448352, -3.096837
126, 2.981333, 5.211821, -1.934961
127, -2.550883, 5.442398, 2.664219
128, -3.94322, 4.770738, 3.406364
129, -3.0371, 1.908417, -2.207234
130, -1.537368, 5.965288, 2.624573
131, -3.132301, 1.472836, 1.158611
132, -0.8408599, 5.638633, 2.730293
133, -3.845285, 4.775643, -2.15932
134, 1.368394, 5.821912, -1.838259
135, 0.3189502, 3.929945, 1.878887
136, -2.943596, 1.162222, 0.7744923
137, -1.8322, 5.267056, -2.81098
138, 3.126078, 2.094193, -0.4921608
139, -3.668313, 4.002046, -2.400146
140, 3.209159, 2.43629, 0.7276096
141, -2.221355, 2.571397, -0.8404179
142, 0.6255126, 4.337664, -1.576965
143, -0.1751637, 5.636062, 2.857677
144, -0.4061551, 4.620595, 1.790291
145, 2.245201, 3.083792, -2.015847
146, 2.231612, 1.409378, 0.8112869
147, 0.2879577, 1.215538, 3.597237
148, 0.6095691, 4.691587, 3.517712
149, -0.6266303, 2.024618, -2.024229
150, 0.04369879, 5.674384, 2.799465
151, -0.210237, 4.445937, -0.2194843
152, 0.642653, 1.182989, -2.644168
153, 1.776149, 3.256489, -0.3504295
154, -1.926095, 5.867634, 3.864939
155, -2.488131, 5.119937, 2.018097
156, -1.432819, 4.857947, -0.9492645
157, -1.92252, 5.761338, 2.115536
158, -1.577034, 3.967408, -1.667198
159, -1.665526, 3.256831, -2.158901
160, -3.330402, 5.843794, -3.395286
161, -0.9834914, 1.926097, 0.4765339
162, 1.256977, 3.796242, 2.169086
163, 2.814905, 1.438387, -2.857792
164, -2.995048, 3.42163, -2.547462
165, 2.073874, 4.217569, 3.769562
166, 1.553829, 5.5823, 3.057068
167, -0.08012533, 3.98894, 1.009329
168, 3.779147, 2.80485, 0.6778374
169, 1.601779, 2.093995, 1.133011
170, -0.747931, 5.233815, 1.355394
171, -2.25911, 2.60144, 1.01136
172, -2.112419, 4.724634, 1.77739
173, 2.822078, 5.249504, 3.630404
174, 2.700251, 5.238538, -2.770372
175, -0.5667834, 4.408614, 3.206425
176, 2.496347, 1.232177, 0.4020367
177, -0.1476922, 5.410151, 2.803068
178, 1.463239, 3.52254, 3.554119
179, 1.017532, 1.929932, -2.234529
180, 2.449727, 2.775417, -3.318867
181, -1.578068, 2.76525, -2.994408
182, 0.0462079, 3.249618, 2.805138
183, 1.312838, 1.689148, 2.620419
184, -1.695662, 1.159321, -3.802532
185, -3.177427, 1.847618, -3.99616
186, 3.609498, 5.850314, -0.9925671
187, -2.085816, 3.600581, -1.336391
188, -3.324102, 4.204744, -3.21557
189, 1.937327, 3.478149, 1.136572
190, -1.226483, 1.351317, 1.328718
191, -2.408874, 3.271442, 2.533176
192, -3.065718, 2.00244, -1.97543
193, 3.532094, 5.882763, -1.295237
194, 1.098381, 1.225981, -3.200568
195, -1.677852, 5.895035, -0.7044983
196, -1.941706, 1.427364, -2.434638
197, 1.352662, 3.509002, 2.779522
198, 3.624417, 1.883875, 3.060137
199, 2.515729, 3.025647, -3.284296
200, -1.949082, 4.302279, -0.9954739
201, 0.3608527, 3.15915, 0.4265728
202, -1.986739, 4.573925, -2.932398
203, 2.342611, 2.615201, -3.49963
204, -1.306869, 1.390227, 0.584734
205, 2.999933, 4.259042, -2.730118
206, -3.558674, 1.029052, 3.923378
207, -1.775969, 1.139933, -3.847941
208, -2.830311, 5.186968, 2.819538
209, 0.5737405, 5.154215, 0.9228134
210, 2.738585, 1.512419, 2.159798
211, 2.574005, 4.376051, -2.088599
212, -3.136434, 2.215089, -3.529566
213, 2.431036, 2.659391, -0.936348
214, -0.2142243, 1.920725, -1.500349
215, 3.514814, 3.920803, 2.894703
216, 1.054998, 1.8461, -1.706413
217, -2.155778, 1.531039, 2.556536
218, -0.1656432, 4.172932, -1.386389
219, 1.655097, 3.671912, -0.5731659
220, -2.722479, 2.864807, 3.657024
221, -1.135186, 5.217892, -2.029608
222, 0.2031083, 2.029067, -3.781798
223, -2.493246, 4.103742, 3.197237
224, -2.893955, 2.92143, 2.923519
225, -2.768648, 3.302602, 0.165266
226, -2.443911, 3.974505, 1.984381
227, -3.442876, 4.608364, -1.923523
228, 0.3787894, 2.988431, 2.449852
229, -3.225012, 3.167558, -1.307289
230, -2.71875, 3.364088, -1.075583
231, -2.622951, 1.451241, 0.1421528
232, -0.1458001, 1.852771, 2.760971
233, -2.649065, 1.417902, 3.007416
234, 2.416134, 3.564871, -3.422216
235, 0.05111361, 1.239005, -3.206607
236, 2.200439, 3.492061, -3.474656
237, -2.175296, 2.375367, 0.5482063
238, -3.281543, 4.231382, -2.228763
239, 2.649742, 5.160408, -3.387754
240, 2.797142, 3.745795, -0.9004211
241, -2.71415, 4.927153, 1.933367
242, 1.351363, 1.357646, 2.029202
243, 3.323359, 3.089121, 1.31695
244, 1.897153, 1.240682, 0.5736923
245, 3.574111, 1.432844, -0.7606411
246, -0.4946618, 4.977221, 3.718311
247, 2.586379, 1.609391, -1.732208
248, -1.179297, 4.584398, 0.9489651
249, 2.21523, 3.663145, -1.369654
250, 0.2293925, 4.186025, -0.1635494
251, -1.445456, 3.318782, 3.350454
252, -2.088161, 3.122945, -3.73814
253, 1.450476, 2.159245, -0.8437881
254, -2.687686, 2.602803, -1.430368
255, -0.907104, 2.037442, -2.469171
256, 0.4116244, 2.040335, 2.438837
257, 2.040119, 1.734304, 2.74428
258, -0.6004186, 3.071143, -2.779586
259, 0.9854636, 4.216691, -2.48194
260, -3.251402, 3.534931, -2.971861
261, -3.58011, 3.072545, 0.4615021
262, -2.402742, 1.113283, -2.616437
263, -2.900906, 1.453463, -0.7751045
264, 0.3887963, 5.244498, -3.224728
265, -3.358589, 2.363719, 2.065723
266, -3.444768, 1.62034, -2.233996
267, -2.327592, 2.074053, -1.267797
268, 2.594955, 1.396338, -2.286467
269, 0.4424748, 1.221736, 1.852339
270, -2.155752, 4.592278, -3.201226
271, 0.6775327, 3.895457, -0.04537201
272, -2.808975, 4.002366, 1.794806
273, 0.2286143, 4.05961, 1.959421
274, -1.739872, 4.384596, 3.18782
275, -1.651113, 4.016336, 1.041748
276, -2.638043, 4.422467, -1.390686
277, -1.094375, 5.703648, -3.088525
278, 2.756433, 2.29773, -0.4714355
279, 0.9616141, 1.062695, 3.48041
280, -2.237264, 4.562261, -2.724588
281, -1.730341, 1.334473, 2.590935
282, 2.589282, 2.473812, -0.5839081
283, 1.982312, 2.732759, -1.831686
284, -1.468332, 4.700933, 1.122726
285, -3.017402, 5.478203, -1.758659
286, -0.2357535, 1.332491, -2.614402
287, 2.560037, 3.319938, 0.8431187
288, 1.861998, 1.338525, -2.035713
289, 1.773617, 5.115117, -0.9189873
290, 0.6584477, 5.04128, -1.46641
291, 2.19233, 1.725514, -0.3567219
292, -1.435812, 4.561871, -1.219612
293, -2.08142, 3.027803, -0.1267281
294, -2.663117, 2.906663, -0.1172256
295, 2.967526, 5.25667, -1.316179
296, 2.02676, 5.484371, 2.283895
297, 0.8256841, 2.056824, 2.655365
298, -0.8763547, 5.225257, 0.765686
299, 2.113782, 1.751976, 3.278257
300, -1.193767, 1.087409, 0.7373905
301, -2.084029, 5.314256, 0.8696842
302, -0.5125785, 4.271936, -2.069422
303, 3.328577, 4.302493, -3.927349
304, 1.435523, 4.244808, 1.733517
305, -1.038198, 1.849834, 0.8605328
306, -0.5550847, 4.496146, -2.214299
307, 2.832235, 2.484093, 1.625422
308, -3.945642, 2.711281, 3.456886
309, 3.238897, 4.310584, 0.8240147
310, 2.454778, 4.197871, -0.05162811
311, -0.6257958, 2.868848, -0.2376385
312, -3.686198, 4.72524, 1.837324
313, 1.338175, 5.411763, -2.977132
314, -0.7714486, 2.137617, 3.930683
315, 0.03569269, 3.420412, -2.782979
316, -3.098467, 2.727586, -0.6852684
317, 0.6501756, 2.310913, -1.774857
318, 2.022613, 5.892176, -2.627982
319, -1.623941, 3.587265, -0.8762417
320, -1.481054, 4.785426, 3.0259
321, 2.075005, 1.523946, -3.158509
322, -3.681932, 2.577571, 3.44113
323, 3.075705, 1.917132, 0.1595592
324, 0.8057351, 1.51587, -1.394035
325, -1.690774, 1.827624, 2.958036
326, 0.277781, 2.858989, 0.9389496
327, -3.443268, 1.043438, 1.094715
328, 3.53561, 4.015868, 1.698559
329, -1.701287, 4.866152, 2.68597
330, 3.63254, 1.543051, 0.5014877
331, -1.869181, 3.679873, 0.329546
332, 0.4628758, 3.376588, -2.575998
333, 3.056396, 5.313966, -0.5274944
334, 1.014174, 2.229831, 2.747223
335, -1.112057, 2.812137, -2.139299
336, -2.088874, 5.500163, -2.689481
337, -1.724368, 5.579819, 3.173153
338, 1.534668, 3.224492, 2.416012
339, -3.12928, 4.503011, -2.900051
340, -3.963263, 4.625276, -3.223589
341, -2.558726, 2.460407, 0.7707386
342, -3.611956, 4.436725, 0.6469498
343, -3.597458, 5.691475, -2.491992
344, -0.01740217, 4.568169, -0.5296764
345, -3.202112, 4.021021, -1.199144
346, 3.143121, 5.765732, -2.89255
347, 1.575019, 2.953674, 2.180866
348, 1.246098, 4.209513, -1.014318
349, -2.969164, 4.163052, -2.766854
350, 3.32617, 5.486478, -2.325116
351, 2.568698, 3.618624, 1.96014
352, -1.031555, 2.749693, -0.6834183
353, 0.4198976, 4.710952, 1.617188
354, 0.6581159, 3.692019, 2.097805
355, -3.42691, 5.687399, 2.867086
356, 1.310284, 2.799409, 3.265789
357, 2.915667, 1.752307, 1.541609
358, 0.8333821, 2.863399, 2.464279
359, -2.304444, 3.7671, 2.349728
360, 3.248243, 5.012539, 0.5739212
361, -0.1975121, 5.588586, -3.437841
362, 0.9216866, 3.503333, -0.01782227
363, 0.2805896, 3.489758, 2.83984
364, -2.953461, 1.731894, 3.303738
365, 3.149016, 1.942503, 1.822954
366, 3.477724, 1.327113, 1.293781
367, -3.624933, 4.941105, 0.1218224
368, 3.594433, 3.799867, -2.097151
369, -1.146003, 1.705468, -1.551317
370, 2.143553, 2.907315, 0.3422794
371, -1.782358, 4.199279, -2.739767
372, 0.3510251, 5.753789, -3.910275
373, -3.950585, 2.523496, 2.294312
374, 2.572039, 2.13283, -1.2075
375, 0.165278, 2.830861, -3.492181
376, 3.491719, 4.762171, -2.559474
377, -0.02931261, 3.690585, 2.513824
378, -0.437861, 5.688, 1.225649
379, 0.7769113, 1.698876, -1.640827
380, 3.598216, 4.946051, -3.376688
381, 3.839909, 2.983406, -2.954544
382, -3.299444, 2.33759, -1.224691
383, -2.993224, 3.962434, 3.75127
384, 3.320491, 3.420264, 2.065464
385, 0.8047166, 1.855089, 2.628513
386, 0.4477096, 2.952477, 2.022408
387, -0.7015319, 3.066254, 1.90135
388, -0.7958503, 1.359213, -1.720779
389, 0.3994622, 1.537078, -1.649426
390, 1.284538, 2.585024, 0.4399128
391, 1.048327, 4.862275, -1.966314
392, -0.1193833, 1.180725, 0.003536224
393, -2.801105, 3.95628, -3.860459
394, -3.826716, 5.467879, 0.4570847
395, -2.514852, 1.060581, 1.969255
396, -2.665568, 2.164637, 3.63089
397, 2.140866, 3.069971, 2.168613
398, -1.533441, 2.570278, -1.999956
399, 3.551406, 1.977864, 0.5507813
400, -2.712621, 5.249393, 1.357452
401, -2.429411, 4.698281, -0.4146481
402, 0.9070792, 4.599478, 0.9555569
403, 0.8132138, 1.75773, 3.998203
404, 1.813149, 4.77525, 0.1597977
405, -2.032063, 1.233596, -2.573718
406, 3.419845, 4.222366, 1.524111
407, 0.4554534, 3.529487, 1.422079
408, -1.720784, 5.526578, -2.588212
409, 2.919019, 5.610216, 2.97546
410, -1.320952, 5.131238, 3.506721
411, -1.344803, 3.555671, -3.6186
412, 1.626158, 2.288785, 3.524113
413, 1.376754, 3.814209, -1.82032
414, 0.7732825, 2.611802, -1.789808
415, -3.472578, 3.37935, -1.171043
416, -3.820343, 3.976774, 1.551281
417, -1.899875, 1.181398, -3.509966
418, 2.107185, 3.329585, 0.2031231
419, 1.478295, 3.264059, 1.446949
420, -0.4182658, 1.401568, -3.54576
421, 0.4162641, 1.467089, 3.632999
422, 2.924521, 5.838697, -1.253866
423, 2.791612, 5.978193, 2.701075
424, -1.302076, 5.970252, 1.407309
425, 2.326278, 1.857647, 0.4433289
426, 2.366709, 5.227794, 3.721191
427, 3.474052, 4.42085, -0.7388115
428, 0.9962277, 4.089328, 2.021055
429, -2.17218, 4.768106, 3.362288
430, 1.639809, 1.134013, -0.4617653
431, -0.3727393, 2.727811, -3.249817
432, -0.9905639, 2.106784, -1.03121
433, -0.9054027, 2.290861, -0.2499504
434, 2.148981, 4.595273, -1.615936
435, 1.750099, 5.189726, 1.723459
436, -1.823177, 2.102481, 2.424795
437, -2.137551, 2.041643, 1.907232
438, -0.07446623, 5.874315, -0.6776524
439, 3.812048, 4.479586, -1.962254
440, 1.525881, 2.396388, 1.067286
441, -2.305754, 4.96253, 2.181915
442, 1.088691, 1.282775, 3.10154
443, -1.238389, 2.991272, 2.698898
444, 3.15192, 2.874191, -1.78887
445, -1.328269, 4.7825, -0.9216633
446, -0.6394744, 2.131521, -0.3401108
447, 0.7243829, 1.973758, 0.6534691
448, -1.525479, 3.285131, 3.53318
449, 0.4322572, 3.651799, -2.410316
450, 2.098234, 5.365336, -2.889146
451, -2.775714, 5.728994, 2.275038
452, 2.587059, 1.633076, -3.697583
453, 1.658623, 4.63658, -0.6284122
454, 2.878673, 5.34421, -2.520657
455, 0.6439872, 1.685271, -2.1666
456, -1.523468, 4.861859, 1.406002
457, -1.885781, 2.212976, -0.451376
458, 2.217007, 4.640698, -0.4031239
459, -0.3360209, 3.286264, -1.246677
460, -2.895191, 2.803369, 3.231918
461, -3.249123, 3.782287, -3.436581
462, 1.025017, 1.299359, -1.881615
463, 1.832501, 2.091428, -3.026919
464, 0.5703807, 4.350862, -2.593956
465, -0.6803498, 2.65338, 0.1974735
466, -2.82022, 3.866989, 1.353403
467, 0.767592, 5.44225, 2.277525
468, -0.660893, 4.236988, 0.9065933
469, 1.837162, 4.027392, 2.284027
470, 3.942915, 3.24797, -3.978642
471, -2.714615, 5.479879, -3.610809
472, -1.374569, 2.33298, -1.494617
473, 3.403767, 2.790762, 1.315601
474, -0.2620883, 5.353181, 1.230347
475, -1.051412, 2.691386, -1.420689
476, -1.236022, 5.280904, 0.5786819
477, 1.581026, 2.507205, 2.031202
478, 2.390286, 2.344074, -3.18638
479, -2.999502, 5.32639, -3.72534
480, 3.998802, 3.761254, -3.97591
481, 1.418439, 1.205196, 0.3136272
482, 0.1621671, 3.696733, 3.242306
483, -1.845409, 3.480518, 0.7791939
484, 0.162497, 5.205745, 2.317984
485, 0.3551612, 1.727013, 3.852898
486, -0.0133462, 4.075236, -2.424323
487, 0.3430009, 3.417587, 3.664295
488, -2.595324, 1.24633, 1.978531
489, -1.72513, 3.662141, -0.3857784
490, -2.253355, 5.550179, 1.587837
491, 0.3606238, 4.583957, 0.0772171
492, -2.160424, 1.82946, -0.8963509
493, 0.567987, 2.297611, 0.8954525
494, -0.2967525, 4.725905, 2.191153
495, -0.98558, 2.439649, 3.958115
496, 0.09373903, 2.003532, 1.412956
497, 3.899942, 5.358613, -1.395126
498, -0.4612975, 4.452341, -2.225171
499, -0.1230979, 1.015222, -3.484241
500, 0.7890372, 4.040461, 1.228006
501, 0.288301, 3.481459, -2.119569
502, 1.162262, 4.89257, 2.829994
503, -3.055209, 1.016043, 1.197092
504, 3.254371, 3.386832, -0.1209316
505, -3.649087, 4.859572, 3.068842
506, 2.310435, 2.689093, -0.01231384
507, 2.325738, 4.466958, -1.643032
508, 2.795711, 1.667943, 2.182972
509, -3.629367, 1.693347, -1.119268
510, 3.926867, 2.005164, 2.389704
511, 3.682347, 5.452912, 0.7559223
512, 1.622043, 1.353832, 3.949421
513, -2.834599, 1.411376, 1.057457
514, 0.9479756, 2.229687, 1.760075
515, 1.462811, 4.362267, 2.79018
516, 2.289402, 3.940313, 1.847416
517, 2.330239, 2.429955, 1.386799
518, -3.611204, 4.949722, 3.509113
519, 0.9358602, 2.05583, 1.263636
520, 0.08980322, 4.389452, 1.849577
521, -1.4954, 4.96378, 0.4706059
522, -3.430383, 2.605671, -3.787407
523, -0.6966529, 3.562028, -0.743721
524, 1.87513, 1.631706, 3.266611
525, -0.253264, 4.437518, 3.119968
526, 3.103667, 3.538708, -1.88872
527, -2.276376, 5.098143, -2.576464
528, 2.649347, 4.116006, -2.516215
529, 2.607705, 3.750884, 3.35269
530, 2.332646, 1.00224, 0.2715206
531, -0.1980329, 1.344723, 1.454174
532, -0.3962522, 2.451829, 1.473726
533, -2.506566, 3.505692, 3.735546
534, -0.8283906, 1.243186, 3.037775
535, -1.631767, 2.18191, -3.727807
536, 1.573849, 1.195605, 2.872873
537, 0.4918885, 1.293801, 1.866365
538, 2.352581, 1.757833, -2.973957
539, -3.650791, 3.506674, -2.519763
540, -2.629961, 5.051734, -2.756763
541, 1.584689, 4.793199, 2.658829
542, -0.5509076, 2.481687, -0.8431301
543, 1.606906, 3.559692, 0.6045856
544, -1.701114, 1.824294, -0.03205109
545, 1.523847, 4.130917, -0.9260769
546, 0.9286189, 3.929815, 1.149872
547, 0.4253783, 4.651053, 2.440365
548, 1.567526, 4.446211, 1.560265
549, -1.559826, 2.748987, 3.424946
550, -0.6585803, 4.207362, 3.036469
551, 0.4652095, 4.30805, 2.098755
552, -1.394454, 5.276746, 0.4654884
553, -2.922997, 5.774579, -2.411654
554, 3.398057, 2.285349, -3.280985
555, -1.231311, 2.133251, -2.141685
556, 1.787471, 1.972503, -1.971512
557, 0.6739745, 3.365191, 0.1201553
558, 3.750669, 3.071064, 3.590061
559, 2.501633, 5.044416, -2.187575
560, 3.801851, 1.2321, -2.523921
561, 3.628211, 3.111036, 0.3244133
562, 3.088066, 4.194136, 3.043741
563, -2.744809, 5.625246, 2.964722
564, -1.163414, 3.29666, 2.004553
565, -0.5008836, 5.413506, 3.649303
566, 1.918987, 2.251022, 1.953026
567, 2.734609, 2.94635, 1.923031
568, -2.754913, 4.943168, -1.546257
569, -0.9987454, 1.926452, -0.7075615
570, -0.2466893, 3.836772, 1.515863
571, 2.60043, 2.745565, 0.002708435
572, 3.891669, 3.855297, -1.995586
573, -0.3900714, 5.664587, 1.102194
574, -0.1434655, 1.212724, 0.5389595
575, 2.240976, 2.800348, -0.2388
576, -2.747555, 1.281588, -3.304366
577, 1.675776, 3.544246, -3.782424
578, -2.447786, 2.676397, 3.2038
579, 0.1831965, 4.472526, -3.276403
580, -2.118017, 3.196679, -1.56613
581, 2.515347, 1.84145, 2.802065
582, 3.970081, 5.413485, 0.6319218
583, -2.180672, 5.955522, -0.8415375
584, 2.718468, 5.452294, -2.329413
585, -1.105007, 3.638468, -2.364262
586, -3.842252, 2.146889, -1.661573
587, 3.089148, 3.553035, 3.842754
588, -1.250457, 2.275026, -1.187634
589, -0.1265473, 3.609267, -1.063128
590, 2.423135, 2.977479, 2.548548
591, 1.507325, 3.377034, 1.959013
592, -3.592142, 4.525114, 0.8754578
593, -2.398129, 2.665635, -2.884586
594, -2.465721, 3.116045, -1.558765
595, -2.223179, 1.421388, 0.259758
596, -2.892818, 4.721267, 3.824335
597, -0.9519258, 1.465743, -2.939119
598, 0.02749109, 2.2673, 3.353741
599, -2.84564, 3.562292, -3.327024
600, 0.6650558, 5.181036, -2.819761
601, 3.974099, 2.557368, 0.3029594
602, -0.208919, 3.368236, 0.5791035
603, -0.1981282, 1.593182, -1.125965
604, 1.39222, 1.065936, 2.952887
605, -0.753571, 1.60915, -1.507988
606, 3.456141, 5.937738, -0.1453342
607, -3.569793, 3.146518, -1.253544
608, -0.204495, 4.467098, -1.789303
609, 2.083181, 1.997285, -3.418608
610, -2.004472, 4.917381, -1.185003
611, 2.043508, 3.725805, 1.231628
612, -0.09259939, 2.132078, 0.5296154
613, -2.735577, 4.6747, -3.331814
614, -2.861903, 1.624914, -2.740112
615, 3.763842, 5.708845, -3.437865
616, 1.218811, 3.677958, 1.201323
617, -2.459393, 2.760001, 2.632858
618, -3.875019, 3.374979, -0.07990265
619, 0.02867937, 1.37123, -2.386765
620, 2.361126, 5.16293, 3.514454
621, 0.5584903, 2.411453, 3.108381
622, 3.450322, 3.109142, -1.923985
623, -1.134347, 4.10695, 1.556707
624, -2.744266, 4.989224, 1.357286
625, -2.724387, 4.133258, -1.903576
626, -3.326754, 3.85657, 3.004539
627, -0.2866521, 3.475961, 1.818678
628, -3.730824, 2.665739, 1.960695
629, -1.04904, 4.124295, 3.873314
630, -2.965294, 2.568768, -3.733045
631, -1.647007, 5.417171, 0.9602566
632, 2.323385, 5.388662, -1.160572
633, -1.426703, 4.600594, -1.933052
634, 1.556665, 3.141614, 3.411667
635, -2.745915, 3.158017, 3.437544
636, -1.740901, 5.038404, 1.38324
637, -0.1744161, 2.376819, -3.21655
638, 3.319263, 1.120115, 1.943253
639, -0.4192948, 4.669044, 1.808989
640, 0.2136865, 3.592429, 3.068991
641, -0.5430875, 3.196643, 2.292336
642, -1.148265, 2.803438, 2.758278
643, 1.084404, 5.352654, 1.702879
644, 0.9830098, 5.914523, -0.5125923
645, -0.8666368, 4.294365, -2.994385
646, -2.32778, 4.858379, -3.441855
647, 1.29818, 3.238673, -3.159053
648, 1.039777, 2.223886, 3.821146
649, -0.946815, 4.488631, -3.948163
650, -0.7022796, 1.75025, -3.380506
651, -0.2433219, 5.623051, 0.02605057
652, 2.803644, 4.631889, -3.533249
653, 0.1058593, 2.584547, -0.6907444
654, -0.04951143, 2.467011, 0.5469322
655, 0.1968055, 1.742967, -3.791142
656, -1.865563, 3.970995, -1.139114
657, -3.389441, 4.818945, 0.7376823
658, -2.963665, 3.663091, 3.977737
659, 1.949913, 5.501493, -2.684271
660, -2.99824, 1.247954, -0.5157413
661, -2.273999, 1.881794, -2.06277
662, -0.611691, 1.736868, -3.143442
663, 3.002628, 3.625346, 3.763308
664, 3.219082, 1.51697, -2.669068
665, -2.894221, 5.707681, -1.477922
666, 2.544697, 1.884507, 3.025322
667, -3.237152, 4.21552, 3.685043
668, -1.595803, 5.838887, -1.391079
669, -1.282262, 1.747356, 1.195318
670, -1.327395, 3.481212, -1.766281
671, 0.6528335, 2.402412, -1.749296
672, -2.873985, 3.641892, 0.3141556
673, 0.2640567, 1.424509, -0.1493664
674, -2.79641, 5.897976, 2.703196
675, -2.343088, 1.019557, 3.430504
676, 1.195207, 3.017532, -3.256337
677, 3.794837, 2.700745, -0.3189049
678, 2.558733, 4.815218, -2.764128
679, -2.557917, 1.705849, 0.2369671
680, -2.989787, 4.362373, 0.8007374
681, -0.4717326, 5.18722, 1.73575
682, 0.1355443, 1.379736, -2.838883
